Date and time,Voltage AC L1 | Symo Advanced 20.0-3-M (1),Voltage AC L2 | Symo Advanced 20.0-3-M (1),Voltage AC L3 | Symo Advanced 20.0-3-M (1),Consumed directly,Consumption,Energy from grid,Energy to grid,PV production,
[dd.MM.yyyy HH:mm],[V],[V],[V],[Wh],[Wh],[Wh],[Wh],[Wh],
08.06.2024 22:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
08.06.2024 22:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 194.00   , 194.00   ,   0.00   ,   0.00   ,
08.06.2024 23:00,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
08.06.2024 23:05,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  92.00   ,  92.00   ,   0.00   ,   0.00   ,
08.06.2024 23:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
08.06.2024 23:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 302.00   , 302.00   ,   0.00   ,   0.00   ,
08.06.2024 23:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
08.06.2024 23:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
08.06.2024 23:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 220.00   , 220.00   ,   0.00   ,   0.00   ,
08.06.2024 23:35,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
08.06.2024 23:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
08.06.2024 23:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 118.00   , 118.00   ,   0.00   ,   0.00   ,
08.06.2024 23:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 336.00   , 336.00   ,   0.00   ,   0.00   ,
08.06.2024 23:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 238.00   , 238.00   ,   0.00   ,   0.00   ,
SUM,35430.338  ,35066.739  ,34532.624  ,38240.91   ,123240.91   ,85000.00   ,   0.00   ,38240.91   ,
09.06.2024 00:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 232.00   , 232.00   ,   0.00   ,   0.00   ,
09.06.2024 00:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 118.00   , 118.00   ,   0.00   ,   0.00   ,
09.06.2024 00:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 00:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
09.06.2024 00:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 198.00   , 198.00   ,   0.00   ,   0.00   ,
09.06.2024 00:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 274.00   , 274.00   ,   0.00   ,   0.00   ,
09.06.2024 00:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
09.06.2024 00:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 192.00   , 192.00   ,   0.00   ,   0.00   ,
09.06.2024 00:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
09.06.2024 00:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 00:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
09.06.2024 00:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 306.00   , 306.00   ,   0.00   ,   0.00   ,
09.06.2024 01:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
09.06.2024 01:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
09.06.2024 01:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 190.00   , 190.00   ,   0.00   ,   0.00   ,
09.06.2024 01:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 01:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  94.00   ,  94.00   ,   0.00   ,   0.00   ,
09.06.2024 01:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
09.06.2024 01:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 294.00   , 294.00   ,   0.00   ,   0.00   ,
09.06.2024 01:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
09.06.2024 01:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 238.00   , 238.00   ,   0.00   ,   0.00   ,
09.06.2024 01:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 168.00   , 168.00   ,   0.00   ,   0.00   ,
09.06.2024 01:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 01:55,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
09.06.2024 02:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 116.00   , 116.00   ,   0.00   ,   0.00   ,
09.06.2024 02:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 314.00   , 314.00   ,   0.00   ,   0.00   ,
09.06.2024 02:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
09.06.2024 02:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 232.00   , 232.00   ,   0.00   ,   0.00   ,
09.06.2024 02:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 142.00   , 142.00   ,   0.00   ,   0.00   ,
09.06.2024 02:25,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
09.06.2024 02:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 02:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 140.00   , 140.00   ,   0.00   ,   0.00   ,
09.06.2024 02:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 310.00   , 310.00   ,   0.00   ,   0.00   ,
09.06.2024 02:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
09.06.2024 02:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
09.06.2024 02:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
09.06.2024 03:00,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
09.06.2024 03:05,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 03:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 210.00   , 210.00   ,   0.00   ,   0.00   ,
09.06.2024 03:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 266.00   , 266.00   ,   0.00   ,   0.00   ,
09.06.2024 03:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
09.06.2024 03:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 192.00   , 192.00   ,   0.00   ,   0.00   ,
09.06.2024 03:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 03:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 03:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 126.00   , 126.00   ,   0.00   ,   0.00   ,
09.06.2024 03:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 312.00   , 312.00   ,   0.00   ,   0.00   ,
09.06.2024 03:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 238.00   , 238.00   ,   0.00   ,   0.00   ,
09.06.2024 03:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
09.06.2024 04:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 130.00   , 130.00   ,   0.00   ,   0.00   ,
09.06.2024 04:05,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  98.00   ,  98.00   ,   0.00   ,   0.00   ,
09.06.2024 04:10,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 04:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
09.06.2024 04:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 330.00   , 330.00   ,   0.00   ,   0.00   ,
09.06.2024 04:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 238.00   , 238.00   ,   0.00   ,   0.00   ,
09.06.2024 04:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
09.06.2024 04:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 144.00   , 144.00   ,   0.00   ,   0.00   ,
09.06.2024 04:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 04:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 04:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 148.00   , 148.00   ,   0.00   ,   0.00   ,
09.06.2024 04:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 300.00   , 300.00   ,   0.00   ,   0.00   ,
09.06.2024 05:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
09.06.2024 05:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 230.00   , 230.00   ,   0.00   ,   0.00   ,
09.06.2024 05:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
09.06.2024 05:15,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 05:20,   0.00   ,   0.00   ,   0.00   ,   0.00   ,  96.00   ,  96.00   ,   0.00   ,   0.00   ,
09.06.2024 05:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 154.00   , 154.00   ,   0.00   ,   0.00   ,
09.06.2024 05:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 298.00   , 298.00   ,   0.00   ,   0.00   ,
09.06.2024 05:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
09.06.2024 05:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 234.00   , 234.00   ,   0.00   ,   0.00   ,
09.06.2024 05:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 122.00   , 122.00   ,   0.00   ,   0.00   ,
09.06.2024 05:50,   1.008  ,   1.001  ,   0.974  ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
09.06.2024 05:55, 150.70   , 149.60   , 145.60   ,   0.19   ,  96.19   ,  96.00   ,   0.00   ,   0.19   ,
09.06.2024 06:00, 247.301  , 245.499  , 239.302  ,   4.25   , 176.25   , 172.00   ,   0.00   ,   4.25   ,
09.06.2024 06:05, 247.50   , 245.40   , 239.60   ,   6.94   , 282.94   , 276.00   ,   0.00   ,   6.94   ,
09.06.2024 06:10, 246.997  , 244.999  , 239.397  ,   9.81   , 231.81   , 222.00   ,   0.00   ,   9.81   ,
09.06.2024 06:15, 246.50   , 244.90   , 239.00   ,  12.61   , 222.61   , 210.00   ,   0.00   ,  12.61   ,
09.06.2024 06:20, 246.70   , 244.40   , 239.10   ,  15.33   ,  97.33   ,  82.00   ,   0.00   ,  15.33   ,
09.06.2024 06:25, 246.399  , 244.301  , 238.898  ,  19.14   , 101.14   ,  82.00   ,   0.00   ,  19.14   ,
09.06.2024 06:30, 246.20   , 244.40   , 238.60   ,  24.14   , 102.14   ,  78.00   ,   0.00   ,  24.14   ,
09.06.2024 06:35, 245.901  , 244.202  , 238.10   ,  31.97   , 285.97   , 254.00   ,   0.00   ,  31.97   ,
09.06.2024 06:40, 246.00   , 244.50   , 238.10   ,  50.11   , 248.11   , 198.00   ,   0.00   ,  50.11   ,
09.06.2024 06:45, 246.099  , 244.399  , 237.804  ,  58.90   , 236.90   , 178.00   ,   0.00   ,  58.90   ,
09.06.2024 06:50, 246.00   , 244.30   , 238.40   ,  56.03   , 174.03   , 118.00   ,   0.00   ,  56.03   ,
09.06.2024 06:55, 246.399  , 244.60   , 239.099  ,  65.17   ,  99.17   ,  34.00   ,   0.00   ,  65.17   ,
09.06.2024 07:00, 246.30   , 244.60   , 238.90   ,  75.66   ,  99.66   ,  24.00   ,   0.00   ,  75.66   ,
09.06.2024 07:05, 246.197  , 244.599  , 238.698  ,  88.24   ,  98.24   ,  10.00   ,   0.00   ,  88.24   ,
09.06.2024 07:10, 245.70   , 244.50   , 238.40   , 107.72   , 289.72   , 182.00   ,   0.00   , 107.72   ,
09.06.2024 07:15, 245.697  , 244.196  , 238.395  , 117.49   , 241.49   , 124.00   ,   0.00   , 117.49   ,
09.06.2024 07:20, 245.30   , 243.60   , 237.70   , 126.66   , 234.66   , 108.00   ,   0.00   , 126.66   ,
09.06.2024 07:25, 245.701  , 243.702  , 237.501  , 115.91   , 209.91   ,  94.00   ,   0.00   , 115.91   ,
09.06.2024 07:30, 245.90   , 244.00   , 237.70   ,  93.80   , 103.80   ,  10.00   ,   0.00   ,  93.80   ,
09.06.2024 07:35, 245.899  , 244.299  , 237.899  ,  92.76   , 106.76   ,  14.00   ,   0.00   ,  92.76   ,
09.06.2024 07:40, 245.70   , 244.10   , 237.70   ,  93.07   , 103.07   ,  10.00   ,   0.00   ,  93.07   ,
09.06.2024 07:45, 246.097  , 244.198  , 238.40   , 274.92   , 296.92   ,  22.00   ,   0.00   , 274.92   ,
09.06.2024 07:50, 245.70   , 243.90   , 238.40   , 246.89   , 258.89   ,  12.00   ,   0.00   , 246.89   ,
09.06.2024 07:55, 245.802  , 244.303  , 238.703  , 229.63   , 239.63   ,  10.00   ,   0.00   , 229.63   ,
09.06.2024 08:00, 246.10   , 244.70   , 239.20   , 215.63   , 223.63   ,   8.00   ,   0.00   , 215.63   ,
09.06.2024 08:05, 245.799  , 244.399  , 238.497  ,  88.34   ,  98.34   ,  10.00   ,   0.00   ,  88.34   ,
09.06.2024 08:10, 245.70   , 244.20   , 238.10   ,  88.78   ,  98.78   ,  10.00   ,   0.00   ,  88.78   ,
09.06.2024 08:15, 245.799  , 243.198  , 237.401  ,  89.43   ,  99.43   ,  10.00   ,   0.00   ,  89.43   ,
09.06.2024 08:20, 245.70   , 242.90   , 237.60   , 281.85   , 303.85   ,  22.00   ,   0.00   , 281.85   ,
09.06.2024 08:25, 245.401  , 242.698  , 237.699  , 242.34   , 252.34   ,  10.00   ,   0.00   , 242.34   ,
09.06.2024 08:30, 245.50   , 242.40   , 237.50   , 235.55   , 245.55   ,  10.00   ,   0.00   , 235.55   ,
09.06.2024 08:35, 244.90   , 242.40   , 237.40   , 232.10   , 242.10   ,  10.00   ,   0.00   , 232.10   ,
09.06.2024 08:40, 244.399  , 241.799  , 237.498  , 109.75   , 117.75   ,   8.00   ,   0.00   , 109.75   ,
09.06.2024 08:45, 244.199  , 241.698  , 237.20   ,  93.08   , 105.08   ,  12.00   ,   0.00   ,  93.08   ,
09.06.2024 08:50, 244.00   , 241.40   , 237.20   ,  92.48   , 104.48   ,  12.00   ,   0.00   ,  92.48   ,
09.06.2024 08:55, 243.60   , 242.001  , 237.60   , 248.84   , 268.84   ,  20.00   ,   0.00   , 248.84   ,
09.06.2024 09:00, 243.60   , 242.10   , 237.60   , 254.59   , 266.59   ,  12.00   ,   0.00   , 254.59   ,
09.06.2024 09:05, 243.60   , 242.10   , 237.10   , 356.01   , 372.01   ,  16.00   ,   0.00   , 356.01   ,
09.06.2024 09:10, 243.298  , 241.898  , 236.697  , 233.45   , 241.45   ,   8.00   ,   2.00   , 235.45   ,
09.06.2024 09:15, 243.00   , 241.60   , 236.30   ,  88.39   ,  98.39   ,  10.00   ,   0.00   ,  88.39   ,
09.06.2024 09:20, 242.399  , 241.20   , 235.899  ,  88.56   ,  98.56   ,  10.00   ,   0.00   ,  88.56   ,
09.06.2024 09:25, 242.20   , 241.20   , 235.80   , 182.59   , 202.59   ,  20.00   ,   0.00   , 182.59   ,
09.06.2024 09:30, 242.597  , 241.001  , 236.096  , 296.78   , 310.78   ,  14.00   ,   0.00   , 296.78   ,
09.06.2024 09:35, 242.10   , 241.20   , 235.50   , 240.33   , 250.33   ,  10.00   ,   0.00   , 240.33   ,
09.06.2024 09:40, 241.599  , 240.799  , 235.596  , 237.85   , 247.85   ,  10.00   ,   0.00   , 237.85   ,
09.06.2024 09:45, 241.50   , 240.70   , 235.00   ,  95.36   , 105.36   ,  10.00   ,   0.00   ,  95.36   ,
09.06.2024 09:50, 241.00   , 240.20   , 234.999  ,  91.21   , 103.21   ,  12.00   ,   0.00   ,  91.21   ,
09.06.2024 09:55, 241.00   , 240.20   , 234.90   ,  88.48   ,  98.48   ,  10.00   ,   0.00   ,  88.48   ,
09.06.2024 10:00, 240.901  , 240.699  , 235.199  , 278.63   , 300.63   ,  22.00   ,   0.00   , 278.63   ,
09.06.2024 10:05, 241.00   , 240.60   , 235.00   , 252.36   , 264.36   ,  12.00   ,   0.00   , 252.36   ,
09.06.2024 10:10, 240.897  , 240.60   , 234.897  , 241.84   , 251.84   ,  10.00   ,   0.00   , 241.84   ,
09.06.2024 10:15, 240.50   , 240.60   , 234.40   , 242.95   , 250.95   ,   8.00   ,   0.00   , 242.95   ,
09.06.2024 10:20, 240.103  , 240.297  , 233.499  ,  94.97   , 104.97   ,  10.00   ,   0.00   ,  94.97   ,
09.06.2024 10:25, 240.60   , 239.80   , 233.40   ,  89.68   ,  99.68   ,  10.00   ,   0.00   ,  89.68   ,
09.06.2024 10:30, 240.199  , 239.998  , 233.701  ,  93.16   , 105.16   ,  12.00   ,   0.00   ,  93.16   ,
09.06.2024 10:35, 240.00   , 239.70   , 233.80   , 304.90   , 328.90   ,  24.00   ,   0.00   , 304.90   ,
09.06.2024 10:40, 239.70   , 239.995  , 233.201  , 253.76   , 263.76   ,  10.00   ,   0.00   , 253.76   ,
09.06.2024 10:45, 239.70   , 239.50   , 233.30   , 261.29   , 273.29   ,  12.00   ,   0.00   , 261.29   ,
09.06.2024 10:50, 239.50   , 239.50   , 233.20   , 263.60   , 271.60   ,   8.00   ,   0.00   , 263.60   ,
09.06.2024 10:55, 239.201  , 238.501  , 233.498  , 115.05   , 123.05   ,   8.00   ,   0.00   , 115.05   ,
09.06.2024 11:00, 239.30   , 238.70   , 233.20   , 105.24   , 115.24   ,  10.00   ,   0.00   , 105.24   ,
09.06.2024 11:05, 239.30   , 238.299  , 233.498  ,  98.43   , 106.43   ,   8.00   ,   0.00   ,  98.43   ,
09.06.2024 11:10, 239.30   , 238.20   , 233.20   , 273.23   , 295.23   ,  22.00   ,   0.00   , 273.23   ,
09.06.2024 11:15, 239.298  , 237.699  , 233.195  , 262.16   , 274.16   ,  12.00   ,   0.00   , 262.16   ,
09.06.2024 11:20, 239.00   , 237.60   , 232.40   , 252.40   , 262.40   ,  10.00   ,   0.00   , 252.40   ,
09.06.2024 11:25, 239.099  , 237.403  , 232.405  , 254.37   , 262.37   ,   8.00   ,   0.00   , 254.37   ,
09.06.2024 11:30, 238.90   , 237.90   , 233.20   , 106.12   , 116.12   ,  10.00   ,   0.00   , 106.12   ,
09.06.2024 11:35, 238.197  , 237.298  , 232.197  ,  90.31   , 102.31   ,  12.00   ,   0.00   ,  90.31   ,
09.06.2024 11:40, 237.70   , 237.00   , 231.70   ,  90.54   , 102.54   ,  12.00   ,   0.00   ,  90.54   ,
09.06.2024 11:45, 237.903  , 237.203  , 232.901  , 266.27   , 288.27   ,  22.00   ,   0.00   , 266.27   ,
09.06.2024 11:50, 238.40   , 237.60   , 233.10   , 268.93   , 280.93   ,  12.00   ,   0.00   , 268.93   ,
09.06.2024 11:55, 238.101  , 237.498  , 233.401  , 251.46   , 261.46   ,  10.00   ,   0.00   , 251.46   ,
09.06.2024 12:00, 238.30   , 237.20   , 233.50   , 253.21   , 263.21   ,  10.00   ,   0.00   , 253.21   ,
09.06.2024 12:05, 238.40   , 237.20   , 232.60   ,  90.21   ,  98.21   ,   8.00   ,   0.00   ,  90.21   ,
09.06.2024 12:10, 238.497  , 236.698  , 232.697  ,  86.51   ,  96.51   ,  10.00   ,   0.00   ,  86.51   ,
09.06.2024 12:15, 238.10   , 236.40   , 232.30   ,  86.24   ,  96.24   ,  10.00   ,   0.00   ,  86.24   ,
09.06.2024 12:20, 237.901  , 236.501  , 232.305  , 274.58   , 296.58   ,  22.00   ,   0.00   , 274.58   ,
09.06.2024 12:25, 238.00   , 236.70   , 233.10   , 264.49   , 276.49   ,  12.00   ,   0.00   , 264.49   ,
09.06.2024 12:30, 238.20   , 236.498  , 233.003  , 256.23   , 266.23   ,  10.00   ,   0.00   , 256.23   ,
09.06.2024 12:35, 238.20   , 236.20   , 233.50   , 254.32   , 262.32   ,   8.00   ,   0.00   , 254.32   ,
09.06.2024 12:40, 238.304  , 236.30   , 232.496  , 110.92   , 122.92   ,  12.00   ,   0.00   , 110.92   ,
09.06.2024 12:45, 238.90   , 236.30   , 231.90   ,  90.09   , 102.09   ,  12.00   ,   0.00   ,  90.09   ,
09.06.2024 12:50, 238.50   , 236.001  , 233.195  ,  91.02   , 101.02   ,  10.00   ,   0.00   ,  91.02   ,
09.06.2024 12:55, 238.50   , 236.20   , 232.50   , 235.78   , 259.78   ,  24.00   ,   0.00   , 235.78   ,
09.06.2024 13:00, 238.903  , 236.403  , 232.705  , 268.36   , 280.36   ,  12.00   ,   0.00   , 268.36   ,
09.06.2024 13:05, 239.40   , 236.90   , 233.50   , 250.80   , 260.80   ,  10.00   ,   0.00   , 250.80   ,
09.06.2024 13:10, 239.70   , 237.30   , 233.00   , 251.44   , 261.44   ,  10.00   ,   0.00   , 251.44   ,
09.06.2024 13:15, 239.799  , 237.004  , 232.801  , 124.80   , 132.80   ,   8.00   ,   0.00   , 124.80   ,
09.06.2024 13:20, 239.60   , 237.60   , 233.00   ,  86.94   ,  96.94   ,  10.00   ,   0.00   ,  86.94   ,
09.06.2024 13:25, 239.505  , 238.103  , 233.204  ,  90.15   , 100.15   ,  10.00   ,   0.00   ,  90.15   ,
09.06.2024 13:30, 240.20   , 238.50   , 233.80   , 206.90   , 228.90   ,  22.00   ,   0.00   , 206.90   ,
09.06.2024 13:35, 240.197  , 238.399  , 234.397  , 283.36   , 297.36   ,  14.00   ,   0.00   , 283.36   ,
09.06.2024 13:40, 239.80   , 238.30   , 234.00   , 258.08   , 266.08   ,   8.00   ,   0.00   , 258.08   ,
09.06.2024 13:45, 239.30   , 237.70   , 233.20   , 256.80   , 266.80   ,  10.00   ,   0.00   , 256.80   ,
09.06.2024 13:50, 239.699  , 237.802  , 233.002  , 180.62   , 188.62   ,   8.00   ,   0.00   , 180.62   ,
09.06.2024 13:55, 239.60   , 238.00   , 233.20   ,  87.39   ,  97.39   ,  10.00   ,   0.00   ,  87.39   ,
09.06.2024 14:00, 240.303  , 238.203  , 233.105  ,  86.74   , 100.74   ,  14.00   ,   0.00   ,  86.74   ,
09.06.2024 14:05, 240.80   , 238.60   , 233.80   , 117.32   , 139.32   ,  22.00   ,   0.00   , 117.32   ,
09.06.2024 14:10, 241.00   , 238.799  , 233.598  , 316.75   , 328.75   ,  12.00   ,   0.00   , 316.75   ,
09.06.2024 14:15, 241.00   , 238.60   , 233.30   , 253.33   , 263.33   ,  10.00   ,   0.00   , 253.33   ,
09.06.2024 14:20, 240.897  , 237.901  , 233.795  , 252.00   , 260.00   ,   8.00   ,   0.00   , 252.00   ,
09.06.2024 14:25, 240.40   , 238.10   , 233.10   , 209.91   , 217.91   ,   8.00   ,   0.00   , 209.91   ,
09.06.2024 14:30, 240.399  , 237.998  , 233.199  ,  90.76   , 102.76   ,  12.00   ,   0.00   ,  90.76   ,
09.06.2024 14:35, 240.30   , 237.70   , 233.10   ,  89.91   , 101.91   ,  12.00   ,   0.00   ,  89.91   ,
09.06.2024 14:40, 239.703  , 237.402  , 233.598  ,  92.41   , 104.41   ,  12.00   ,   0.00   ,  92.41   ,
09.06.2024 14:45, 240.10   , 237.70   , 233.30   , 324.55   , 348.55   ,  24.00   ,   0.00   , 324.55   ,
09.06.2024 14:50, 240.00   , 237.60   , 233.50   , 258.18   , 268.18   ,  10.00   ,   0.00   , 258.18   ,
09.06.2024 14:55, 239.703  , 237.402  , 233.602  , 249.97   , 259.97   ,  10.00   ,   0.00   , 249.97   ,
09.06.2024 15:00, 240.10   , 237.70   , 233.90   , 248.17   , 258.17   ,  10.00   ,   0.00   , 248.17   ,
09.06.2024 15:05, 240.10   , 238.103  , 233.107  ,  87.75   ,  97.75   ,  10.00   ,   0.00   ,  87.75   ,
09.06.2024 15:10, 240.10   , 238.50   , 234.20   ,  86.48   ,  96.48   ,  10.00   ,   0.00   ,  86.48   ,
09.06.2024 15:15, 240.103  , 238.003  , 233.405  ,  88.00   ,  96.00   ,   8.00   ,   0.00   ,  88.00   ,
09.06.2024 15:20, 240.50   , 238.40   , 234.10   , 299.37   , 323.37   ,  24.00   ,   0.00   , 299.37   ,
09.06.2024 15:25, 240.80   , 238.70   , 234.10   , 253.11   , 263.11   ,  10.00   ,   0.00   , 253.11   ,
09.06.2024 15:30, 240.699  , 238.802  , 234.494  , 253.44   , 263.44   ,  10.00   ,   0.00   , 253.44   ,
09.06.2024 15:35, 240.60   , 239.00   , 233.90   , 252.43   , 262.43   ,  10.00   ,   0.00   , 252.43   ,
09.06.2024 15:40, 240.40   , 239.003  , 234.00   , 148.54   , 156.54   ,   8.00   ,   0.00   , 148.54   ,
09.06.2024 15:45, 240.40   , 239.50   , 234.00   ,  91.41   , 103.41   ,  12.00   ,   0.00   ,  91.41   ,
09.06.2024 15:50, 240.803  , 239.302  , 234.001  ,  91.37   , 103.37   ,  12.00   ,   0.00   ,  91.37   ,
09.06.2024 15:55, 241.20   , 239.60   , 234.10   , 244.59   , 264.59   ,  20.00   ,   0.00   , 244.59   ,
09.06.2024 16:00, 241.20   , 239.20   , 234.70   , 260.18   , 274.18   ,  14.00   ,   0.00   , 260.18   ,
09.06.2024 16:05, 241.501  , 239.804  , 234.009  , 243.16   , 253.16   ,  10.00   ,   0.00   , 243.16   ,
09.06.2024 16:10, 241.60   , 240.40   , 235.40   , 244.45   , 252.45   ,   8.00   ,   0.00   , 244.45   ,
09.06.2024 16:15, 241.299  , 239.899  , 234.80   , 241.02   , 251.02   ,  10.00   ,   0.00   , 241.02   ,
09.06.2024 16:20, 241.20   , 239.80   , 234.80   , 176.33   , 184.33   ,   8.00   ,   2.00   , 178.33   ,
09.06.2024 16:25, 241.099  , 239.804  , 234.798  ,  90.25   , 100.25   ,  10.00   ,   0.00   ,  90.25   ,
